154858	15	4	111155 111918 137293 138990 142352 157975
154862	19	6	111918 129814 135664 137293 142793 146281 146475
155076	27	8	95737 103126 109731 119765 123527 131429 134352 149769 152128
155715	25	5	78273 81221 81942 86788 94239 98680 103213 116171 129087 131429 133761 142793 146144 161232
155874	247	48	157264 158196 158811 160256 160540 160747 160805 161841 162271
156755	73	20	157501 157743 160256
159163	39	7	108821 119765 137760 142257 147952 148002 160256
159451	74	20	158677 160256
160020	57	16	148991 149756 158226
160084	21	7	137364 146870 158050
160289	432	81	148146 148378 148513 149056 151808 152238 152240 152571 153786 154464 155482 156740 156760 158740 159437 160710 160805
160892	23	7	137293 162271
160982	25	8	137293 150748 159380
160984	8	4	111918 159380 162271
161348	129	32	155815 158828 160256 160805
162632	17	6	111918 124492 125073 146144
162726	44	11	162257 162271
163020	43	10	146144 148122 160805 162271
163022	34	12	154277 156480 162271
163504	40	9	144322 145307 145551 146144 162271
163508	79	21	160256 162271
163512	80	17	159785 162271
163959	171	33	159517 160805 161841 162271
164019	22	8	150655 150748
164107	100	23	147771 148991 150562 152604 154484 156480 162210 162271 162516
164204	60	14	157743 160256 162271
165119	93	16	151593 151683 152177 153786 155487 158226 162271
165853	19	6	142013 162271
167064	159	36	152137 152533 158638 159508 160396 160805 162271
167682	36	10	151334 151715
168636	27	7	125711 126367 137293 158740 162271
169164	97	18	156480 160256 160805 161743
171013	59	12	152582 153962 156480 156999 159482
171233	49	9	107178 109168 118735 120675 121380 126649 142712 144301 146144 148146 152937 156183 156480 162271
173205	239	33	160473 160858 161544 161841 162257 162271
174819	27	7	129749 131981 143626
175277	89	12	142352 143146 151849 152604 153059 154963 158028 159517 160256 162271
175667	127	24	156254 156480 159517 162271
176487	59	11	131412 131429 133040 142013 142929 148991 156183 156480 160256 162271
177123	38	10	156480 158028 162271
178063	48	6	109366 109731 111918 122231 126363 132099 137293 142226 147952 151849 156183 156999 160256
178477	16	4	144248 156480 159517 160256
178843	26	6	140087 144980 145307 148656 156183
178885	26	4	42657 42748 46690 47578 55229 59951 72315 80170 84199 87100 100587 109168 125711 126258 137293 137364 142257 152086 158811 160256 162271
179119	644	68	162271 162534
179811	83	15	144248 148002 151418 152128 153276 154627 156480 158028 158351 159508 161544 162271
179983	29	5	156511 157743 159141
181671	131	22	160243 162257
184987	226	18	147709 148146 148759 148789 149890 151128 151732 154234 154485 154515 154858 155503 156480 156999 158109 160243 161222
185571	38	4	145823 146762 148987
185987	80	5	156480 162271
187051	24	4	128953 130333 135715 139567 154849
187501	298	5	144261 144436 144553 144861 145307 145966 146042 146077 146281 146755 148002 148122 148173 148510 148846 148991 149775 150655 151009 151732 151849 153276 153375 153786 153853 153955 155163 155605 156254 156480 156726 157590 157743 158028 158351 159048 159141 161091 161211 161367 162193 162271
187717	605	8	159474 160141 161367 161919 162057 162193 162271 162457
188623	235	6	99843 100955 101611 102447 103126 104055 105185 105424 105476 106857 108042 108210 108369 109731 112532 112824 112989 114323 114357 114449 115272 117221 117863 119941 123559 124818 124974 125400 125503 126363 126662 126669 127273 128192 128223 128656 130646 131347 131429 131647 132099 132253 132544 133374 133852 135672 136141 137293 137652 138633 138990 139435 139795 142257 142367 144248 144301 145866 146103 146348 146764 147316 150655 150751 151072 151232 151418 151849 152371 153154 153654 154125 154397 154515 154629 155083 156480 157743 158109 158727 158740 159523 159597 160513 161091 161897 162271
191869	94	4	132544 136901 140472 141557 142013 142367 142945 143847 143908 144115 144248 145866 146762 147316 147353 148395 148490 148510 148647 149890 152712 152912 153408 153670 153786 153983 154051 156480 156778 157743 158351 158740 160473 161897 162271
118734	9	4	157388 161928
161328	12	4	142548 154485 156480 158028
1423	139	47	159920 160560
1624	382	121	159932 160286
2061	93	39	155638 156925
2187	217	76	161826 162476 162516
1574	89	31	161853 162093
1548	29	12	151368 153207 160607
1880	244	94	160506 161909
2241	609	183	160543 160820 161147 161486
102777	6	4	122067 129695
106841	439	136	161743 162047 162271
116453	32	12	143049 153965 156896 158028
130746	11	4	84482 84822 93074 100510 141420 143049
106927	23	8	135672 140862 147243
118198	18	5	90854 111249 114642 121477 126189 129710 149753
132456	84	24	159344 159526 162174
136497	34	10	155219 156433 156975 159526
103017	186	57	161091 162047
103727	230	71	157804 159093 159602 160501 161047
112087	284	74	161405 162293
141946	123	31	152077 153786 156486 156975 159346 162271
155074	57	15	158727 159380
161954	189	40	159508 160870 161544 162029 162257
162882	104	25	154277 154858 155105
165101	766	157	161606 162174 162256 162257 162426
181267	37	8	152665 158986
183011	456	41	158782 159005 159093 159508 161082 161091 161211 162074
183421	626	44	148721 148789 148820 149279 149538 149721 149757 150395 150526 150847 151232 152251 152371 152544 153048 153276 153348 153375 153786 153955 154044 154588 154658 155503 156081 156090 156298 156480 157484 157490 157513 158028 158109 158369 158638 158771 159508 160256 160858 161222 161544 161835 161841 162257 162305
184253	573	60	160645 161091 161251 161477 161841 162016 162257 162334 162516
184471	746	49	155074 155163 155503 155778 156081 156090 156275 156477 156480 157484 157538 157804 158109 158274 158771 158794 159508 160007 160749 161560 161835 162193 162257 162305 162516 162534
105250	212	68	161606 162264
139100	44	14	154125 158226 162047
119	232	75	160112 160298 160416 160508
109189	127	38	156247 156486 157480 158050 158580 160809 161115
106852	28	9	151190 151542 154484
107081	27	9	154484 155174
110968	343	105	158109 158775 159380 161046 161115
111235	429	143	161405 162235 162271
115071	44	15	154861 161242 162516
118896	427	132	161082 161091 162047
135184	22	7	104274 106548 107030 123527 144322
139130	158	32	156480 156736 157958 161382 161465 162452
146309	223	61	161251 162534
157797	108	22	156533 157303 157989 158655 160473 162252
158846	35	9	130539 141677 149659
158848	18	6	117395 126471 146446
158852	18	7	126471 146446 146652
158860	19	7	132651 146446
159441	277	56	158099 161629
162828	275	48	157763 158302 159399 161091 161232 162055
165421	60	13	159198 159457 161978
166958	35	9	153242 162271
169992	233	42	158706 161521
170627	67	17	149267 160008
171765	681	123	160243 160473 161009 161091 162257 162271
174585	463	71	158794 160256 160750 160795 161091 161460 161797 162257 162294
174933	24	6	150655 154484 155666 158109
182637	113	19	144394 147750 149044 152851 158794 160024 160259 160858 161272
184017	157	18	159709 160858
135534	375	109	161561 162055
155968	410	89	159005 159399 159594 160256 161544 162334
116781	82	25	146708 152224
189363	852	35	158205 159308 159408 159417 159508 159927 160243 160256 160371 160473 161211 161222 161342 161675 161835 161897 161997 162153 162193 162257 162271 162305
166558	436	82	158109 158612 158771 159417 160007 162426
2101	131	44	161437 161934
2103	187	65	156634 156710 158028 158267 159761 159841 160255 160892 161437 161934 162312
1539	232	85	159192 159501 160374 162403
2172	81	32	155324 156925
148667	284	78	157890 157975 158740 158894 162271
1684	510	156	160284 160622 160885 161237 161486 161818 161860
164981	577	114	162067 162257
140481	182	46	156480 157593 158947 159437
169912	19	6	140838 145279 154484
148620	15	6	133068 135672
167018	660	113	161460 161540 162334
170357	235	29	156809 158355 158740 162334
148	306	91	160836 161658 162507
121169	101	29	147316 152128 155163 160747 162047 162271
128538	14	6	131347 142257 150470
168712	404	74	161460 161560 162334 162426
142422	297	76	159291 160950 162271
183619	254	15	153348 154546 155163 156081 156480 156523 158351 161037 161406 161675 162257 162334
108	108	20	159059 160286 160508 162274
114	205	71	157468 158066 158401 159773 161748
137	195	56	158148 158488 158765 158917 159624 160286 160776
1040	128	41	159698 160267
1056	605	224	161883 162145 162212 162418 162429
1058	112	41	155543 155867 156129 157086 158917
1071	42	13	154114 154229 156324 158917 160286
1075	115	20	160286 160728 160912 160918 161631
1102	55	20	159258 159516 160286
1106	30	11	156480 157683
1110	25	6	131714 139326 147882 154229 156324 160286
1112	314	111	160901 162093 162145
1119	135	47	159618 160317
1134	42	13	135388 145143 152508 154229 156324 158917 160286
1139	17	7	137293 137771 154229
1143	46	16	150724 151614 154229 156845 158917
1149	43	18	150633 154229 158917 160286
1166	32	8	158488 158917 160568
1309	17	4	98629 104123 108765 123177 124207 126713 143975 154229 158917
1313	100	38	159258 161383
1314	34	13	158488 158917
1315	52	20	158078 158488 158917
1317	253	89	162415 162529
1318	135	43	159827 160061
1319	17	5	133731 152145 154229 158917 162418
1360	49	20	162047 162167
1364	70	27	155002 157464 158917
1369	73	29	161077 162093
1383	100	38	160376 162479
1384	94	34	156480 156572 156594 158917
1400	27	7	152120 154229 158917
1420	73	24	160006 161550
1424	20	7	129641 137780 137934 154229
1433	53	18	154328 158488 160286
1434	40	11	130092 132497 146471 154229 157075 160286 160320
1443	17	6	133731 154229
1444	109	36	157458 160165 161283
1448	45	12	153553 154229 155195 156324 157521 162459
1450	220	81	161163 162306 162459
1462	17	6	133731 154229 158436
1467	21	7	135974 142811 154229 154656
1470	44	16	158488 160286
1471	77	26	160938 161147
1472	306	105	160014 160173 160320
1501	162	53	160317 160703
1502	186	69	154947 156480 156742
1504	115	33	157679 159864 160286
1509	113	48	160995 161927
1510	10	5	134649 140639 154229
1511	126	37	156480 157181 157547 160514 161160
1514	95	37	158873 159463
1524	13	4	152777 154229
102905	150	50	160747 162047
104274	110	36	148789 151128 152958 156090
104335	10	4	149662 161928
104631	96	32	155768 155824
105053	55	21	156480 156523 159380 161115
107314	335	107	162358 162424
108601	9	4	93517 116414 134534
110655	435	129	162058 162305
112070	194	56	159517 159785 160747 160858 162047
115965	78	17	147174 148446 149113 149554 150836 153978 155680 157045 158109 161928
116529	52	14	149568 154515 157592
116951	164	50	154028 155973 156740
117430	63	17	158109 162047
121099	73	25	153242 156372 157246
122335	21	7	98694 107718 114920 145014 146325 148012 161928
123107	17	7	136782 146221 155962 160809
123180	21	5	147174 153978 158109
125932	9	4	94770 120578 120657
126106	72	21	150655 152177 160256 160809 160858
126983	19	6	153382 160024 161928
127319	170	51	157484 157804 158109 158655 160007 160867 161406
131660	24	7	130340 149256 152928 153978 158109
134085	17	6	156964 157085 161087 161928
134101	28	8	136342 143415 154515 157045 161082
134109	139	41	158109 160295 161082 161928
134184	120	36	158109 161082 161573 161928
134250	50	12	160024 161082 161928
135127	62	17	155163 156537 158109 159806 160007
136463	106	27	150655 151068 151104
137595	232	55	159048 162271
137906	15	6	136833 154515 161928
138212	420	77	160830 161091 161477 162257
139879	17	4	142842 145095 160858
140862	38	10	148614 151128 157045 158109 161928
140940	15	4	72315 82841 86788 104064 119291 120578 130340 143415
141131	71	20	155146 158109
141806	27	7	155146 157045 157085 161928
141820	19	5	160024 160295 161928
141822	44	8	149310 149329 157045 157085 160295 161087 161928
141834	24	6	160024 161928
141840	28	6	160024 161928
146329	54	16	157388 158775 161113 161928
147234	10	4	73238 86788 130340 157045 161928
147238	15	5	158794 161928
147242	15	4	158794 160295 161928
147244	35	6	149310 157045 157085 157388 158109 161928
147326	121	32	157388 160024 160295 161928
149822	16	5	120443 132651 148146 152177 162271
150900	10	5	130280 161148
151573	30	8	112676 123415 133527 143415 146898 153978 154515 157045 157388 158109 161087
154051	49	13	148789 149554 151683 157848 158050
155581	59	16	149761 153276 158044
155800	73	23	150655 153718
157224	114	26	154692 158028 159806 159845 160883
157268	182	42	158196 159858
159161	87	22	146460 149756 152917
159755	474	101	162235 162271
160988	56	11	139477 145672 145690 151420 153978 154515 155163
161024	82	23	145279 145672 152318 153086 153718
161127	425	84	158028 158302 158351 158622 158740 159943 160232 160796 161544 162257
162344	52	15	131412 134372 145279 146125 149659
163717	24	4	151334 154515 157045 158109
163771	54	11	149871 151009 151732 159858 161544
163941	43	10	131429 132767 153086 156480 158028 158811
164268	26	7	132462 146460 147952 149756 151009
164931	133	35	157975 159016 159801
165491	71	21	151683 152807 155163 162271
166568	401	83	161091 162067 162257 162271
167544	359	76	160116 160329 161232 161406 161544 161675 161942
167546	200	37	151152 151156 153276 154222 154277 154621 154709 155163 156081 156090 156183 156480 157975 158028 158109 158351
167800	29	8	132462 134916 140507 146460 154957 156113
167964	10	4	135672 145584
168288	198	37	158539 159092 160007 162074 162305
168632	67	13	150655 153572 156524 160396
168722	67	15	156480 157085 158109 160007
168862	25	6	131412 147952
170046	64	12	156809 157501 160886 162055
170489	30	5	69064 72315 77911 81007 83838 93424 100955 111737 112787 115229 117657 121888 126013 126848 142257 144229 151232 155163 159092 160256
170591	40	8	147174 150836 157045 158109 160295
170615	24	4	160024 160295 161087
170645	162	30	152137 153242 153786 154269 156183 156464 156480 157631 157728 157975 158050 158351 158600 160205
170813	543	72	160109 160243 160732 160950 161193 161460 162174 162334
170957	375	53	159498 159523 160007 162305
171315	63	9	159801 160116 161544 162257
171443	29	6	131551 133057 137652 157085 158109
171729	34	7	144270 147174 154515 155163 158109
171867	191	26	159557 162271
172621	22	5	117460 123415 130340 157045 158109
172623	20	6	146954 152928 153978 157045 158109
172671	44	10	147174 148131 152928 153978 155163 158109
172745	17	5	99999 108386 131291 152928 153978 158109
172747	10	4	108386 147174 157045 158109
173161	94	17	144270 145592 149476 152883 155102 156480 157484 158351 160007 160880
173467	37	9	150655 155666
174617	16	5	123415 160024
174893	62	15	155346 157484 160007
175253	19	6	121888 143568 154269
175655	147	22	148707 149416 151008 151009 151732 152128 155482 156480 159048 159517 162271
176185	7	4	72315 114764
176921	61	8	151542 152479 155102 156480 158727 161091
177237	401	48	156778 157848 158028 159111 160395 161544 162271
177239	123	19	156726 158028 158351 159457 159557 161544 162257
177243	70	13	151732 152883 155482 156183 157848 158351
177379	28	6	130340 134966 156183 158109
177607	219	28	150593 153276 155102 156183 156480 156523 158351 162016 162257 162334
177771	155	22	160473 161544
179301	48	5	138327 141927 143337 145621 145652 146919 150157 150645 155163 156183 157975 158109 158732 160007
179417	34	6	146762 151289 153718 156183 158740
179953	109	12	146460 148490 151128 153572 154277 156081 156183 156480 156629 157484 162516
180987	199	16	149267 149291 149919 150258 151128 152086 153572 154088 154234 154515 154858 155742 155778 156081 156480 158109 158293 159162 161037
182835	66	8	154546 156081 156480 156523 157975
182853	40	5	156781 158109 159009 161082 161113
183635	509	51	161288 161460 161835 162016 162257 162294 162305
183855	71	8	123422 123621 128144 130333 131800 135837 142257 142682 144115 144248 144270 146144 152371 156480 159767
184469	57	7	135672 137785 145672 145739 146144 153721 156809
185001	171	12	157989 158109 159508 160141 162257
185473	304	25	159031 160141 160445 161288 162271 162516
186587	425	26	160732 161460 162257
187069	29	4	149972 152883 157804 158109 162257
187231	221	8	149968 150468 151009 152371 152807 152851 152937 153048 153276 153375 153983 154485 155299 156480 156533 156600 158740 159116 159927 160473 160852
108797	32	12	144270 152866 158028
114244	67	18	148122 150205 155822
114459	119	33	160574 160747 161009 162047
116861	15	7	150655 161342
117464	32	11	153172 159806 162067
131080	90	28	153242 158945 160858
141104	11	4	102221 105476 123527 139280 162047
141397	125	30	158109 161743
146866	56	17	158050 160805
150244	9	4	127207 127542 156523
155062	28	6	146680 147115 147610 150549 156048 156999
160644	74	17	155083 155163 156036 156480 158109 162271
187505	275	17	143000 143049 143356 143568 144218 144229 144248 144301 144393 144471 144553 145307 146144 147353 147709 148090 148122 148490 148510 150055 150655 151732 152992 153048 153276 153670 153786 153955 153983 154397 154658 155163 156081 156480 156844 158028 158638 160202 160256 162271 162286
1698	34	14	124333 135820
2031	222	74	158053 158488 159827 160481 161909
2177	535	181	162297 162476
2209	128	49	157547 162322
2198	41	15	151196 153367
1621	546	179	162265 162403
1903	35	15	158034 158899
1142	44	15	154848 158917
1915	27	10	150655 153257
1695	168	59	160210 161237
1714	22	9	157086 161241
1841	639	197	162002 162093
1879	190	61	159864 160165 160903 161197
2281	87	25	152690 154047 154663 155266 158488 162093
2341	246	70	156947 158028 158160 158413 159698
1325	216	79	159059 161273
114494	347	99	162067 162256 162467
189819	67	4	134155 141934 142367 142650 143337 144741 145741 146186 147687 148614 149718 149873 152917 155102 157484 162257
171501	34	7	144270 146605 152883 153086
2345	224	57	158824 159816 160311
1650	343	119	160363 161818
136642	38	10	150655 153962 156486 157030
1771	285	102	160863 161726 161818
2189	150	56	158081 158780 162262
1152	144	54	161223 161315
107649	125	43	157743 162047
113565	127	35	157804 158050 159437
115629	126	44	152883 156844 158492 161342 162047 162297
141420	79	24	147361 151128 154484 162174
142503	66	15	157804 160141
144982	117	30	152162 153086 154277 155822 156480 162055
150294	155	43	159093 159291 159517 161561 162074
164145	18	5	154277 157490
165503	161	37	158653 161342 161933
116213	14	5	107185 107430 114411 114682 126471 133681 137570
1054	658	220	161586 162007 162093
142420	347	82	160473 160805 161091 161544 161841 162153 162257
132798	141	38	154277 157804 159417 162047
1482	396	135	161596 161799
2242	57	20	148790 155590
2342	204	67	158307 162093
128510	17	5	115086 135696 137495
134248	177	54	159760 162067 162210 162516
147434	19	5	102530 111038 116455 127400 130333 139125 153192
149572	14	4	124767 127400 130333 157019 160897
166532	146	25	142226 142714 143835 144115 145866 152224 153276 154277 156081 156183 156480 157513
183445	10	4	102530 111038 127400 130333 136330
1087	215	77	160824 160857 160944
100087	22	10	137821 148291
101074	105	42	153969 154352 157063
101222	17	5	124482 140862 152224 160867
103219	183	59	160867 161091 162047
104576	26	9	141156 162047
106870	100	31	158539 160805 160809
107704	18	7	116319 129199 132084
108282	11	4	103611 109090 115102 130329
108447	19	8	153086 154396 160809
109199	15	7	121624 140463
109720	86	30	158312 162516
115414	111	36	157501 159639
116030	20	7	144449 145442
116032	17	8	124482 144475
116036	11	5	123689 124482 125371 155962
116275	23	7	135672 138382 144391 144475
117492	20	5	114411 115401 117574 120675 144475 146221 149627 154791 159639
117628	9	5	99448 132651
118684	16	6	143835 147232
119454	20	6	120392 123661
119667	7	4	124482 126378 133628
121103	26	9	131551 133070
124131	23	7	136142 144556 146058 146598
125970	154	42	152923 154485 155179 156372
125972	117	37	157246 158580 159826
127390	199	61	157501 157545 157593 158226 158947 160809
128251	12	5	148789 157426 160454
128944	107	32	157484 157975
131017	37	9	146281 153276 158894
135623	29	9	126377 127920 136617 137224 141877 144856 156372
136305	81	19	154948 157426 158898 160321
136447	167	44	161113 162083
136457	58	18	146460 153192 156372 160220
140367	24	9	148671 154484 154785
142811	11	4	109090 137821 140838 144475
151951	35	11	152923 157501 158050
1829	233	64	158729 159463 159867 160471
100159	212	62	160747 162047
100579	92	31	160501 162271
100906	36	12	141420 147361 154277
103621	76	29	159639 160096 162516
107462	38	14	158109 159380
108579	51	17	156524 157426
109282	25	10	144556 145279 145307
114486	79	25	151683 160747 162271
117676	8	5	148695 152224
117696	7	4	124482 135672 156975
118256	38	11	156480 159048 160809
119218	74	24	149329 153596 156372
120827	38	11	133314 145442 146281 152431 156407
121126	22	9	143241 146703
122288	27	10	134024 157275 161544
122851	9	4	90691 140862
130784	33	12	136755 154184 157426
133945	64	21	158999 160747 162235
134601	45	15	131412 151683 158706 160858
135803	14	5	150575 156975
141954	19	5	94548 103611 115102 118653 121189 135383 136247 144475 147232 154396 159437
142084	57	13	158295 161223 161867 162271
143387	299	42	158906 159197 159417 162055 162305
144134	25	7	138141 140577 144714 153086
145070	94	24	157804 158539 159093 161232
148665	15	5	151683 162271
149011	151	37	156480 157975 158018 160867
156187	18	5	105207 105716 109215 111249 111319 117726 126189
156369	217	41	155815 156183 159745 160232 161232
158842	164	40	160141 160473 162210
160209	30	7	131412 134862 140664 141877 152565
160648	16	7	154277 154678
163056	147	40	153654 156480 160256 162235
163979	26	8	159927 161544 162210
165023	21	4	146703 160024
166655	62	16	146748 148647 153086
167744	37	8	147677 154277 156760
167842	34	7	132272 134733 140838 145442
168328	235	39	157890 158196 158706 159517 160858 162334
169880	25	9	141420 146703 152883
170365	8	4	115462 141260
170751	62	15	156480 158109 160730
170973	21	7	149873 156059 156844 158044
171253	151	26	158706 160256 161953
172529	10	4	135672 139015 158109
172743	37	7	143568 148789
173845	28	7	151542 154484
174395	104	14	152917 153300 154277 154485 156183 156480 157804 157975 159745
175165	52	13	156781 161544
176829	57	13	159927 161544
177611	32	7	156480 157804 158539
178521	321	43	156357 156360 157804 157975 159927
179247	132	9	140885 141453 142257 144115 144218 146125 147316 147677 148490 149850 150213 152883 153300 154858 156480 158109 158706 161091 162534
179285	40	8	137652 145307 152883 154485 156183 156480
179491	48	9	157804 158706
179821	30	4	72315 78438 87100 96801 97948 99774 106507 117789 126637 127446 127542 131473 142781 147687 152883 156183 158351
180211	11	4	112321 113226
180555	98	9	126363 127446 130050 131412 132099 137293 141420 144218 147049 148146 148490 151369 152883 154858 156480 157804 158706 162271
183613	248	28	143356 144218 145307 145551 146086 146144 147049 148002 148122 148490 150468 151232 152371 153048 153786 153955 154385 154485 154658 154858 155163 156090 156254 156480 157607 158196 159508 160256 162271
185295	48	7	135853 137192 138986 144115 147276 151232 152371 153821 154515 155151 156964 158109 162257
190741	81	4	66353 67279 67454 68114 68668 68857 72315 72356 75589 77183 78280 78849 84421 91560 91688 92435 93855 99410 101526 101874 105162 108118 110990 112321 112958 113052 116135 117524 122029 124739 126013 126363 127930 131004 135554 136242 142682 143878 147687 148490 149294 149890 151369 152371 154485 157490 157804 158706 161091 162358
194206	45	5	160141 160858
101536	8	4	152958 159208
112316	162	46	158050 160886 162271 162516
113071	90	26	157144 157246
117861	55	10	143835 147353 147952 148357 152155 158028 159437 161046
119068	143	47	162067 162210 162235 162516
120132	145	41	157275 161205 161907
129659	285	84	159241 160667
132446	86	18	151683 155074 155328 157961 158983
132496	151	44	157388 158050 158600 158894 160809
132800	170	49	160747 162271 162516
135504	103	24	157501 157975 158028 158351
135852	18	7	139638 143835 158050
140529	215	59	157804 159517 160141 160321
142032	177	54	158109 158771 159902
145030	99	28	158109 158351 160020
145935	398	97	156809 156879 157345 158041 158044 158983 159977 160667
151735	54	8	153086 153242 154277
155743	179	31	160851 160880 162235
165141	468	83	161222 161942 162058
1826	345	129	159795 160590 160598
192	73	22	150633 157815 159080
1039	43	15	150414 150566 154079
173209	241	34	157743 158740 161544 162257
159717	542	115	158213 158811 159457 160243 160414 160997 161251 162297
1922	192	50	159192 159501 159618 160210 160844
164540	234	45	157743 158050 158226 158983 159594
108566	57	20	150892 152665 156834
108778	77	27	153300 162047 162271
109463	21	10	137841 149704
110350	36	15	153973 162210
110871	25	8	144322 150662 159751
111732	76	24	160013 161084
112469	14	6	150526 161720 162271
112550	91	26	160870 161839 162047
114066	87	29	151418 156480
114692	40	16	144980 153730 158050
114700	82	26	157631 158638 158798 162047
115135	21	7	136052 150748
115824	193	53	158638 159517 160256 160719 162271
119670	13	5	118906 146281 162271
126084	48	15	150655 151334 154484 154515 155163 158109 159437 162047
127186	64	21	148122 149061 162047
127311	32	10	152921 157748 160321 162271
127441	54	16	159517 159801 162271
128518	17	4	108821 109586 110123 123451 130074 139065 162047
128736	51	16	157975 160198 161009 162047
130347	38	12	135672 140838 142801 144475 146535
131252	50	13	147677 149554 150636 154044 154861 157958 161542
132874	8	4	128425 141557 162047
132971	21	8	157975 159380 162047
134796	78	23	148457 155163 158295
134849	235	66	160141 162047 162271
135502	66	15	150751 155541 162047 162193
136204	127	35	150655 150751 151121 152992 158028 162047
139046	23	7	107576 108159 109731 126258 162271
139575	103	30	155163 155242 156433 156975
142993	40	13	142226 146281 158351 159380 159597
144738	20	7	152137 162271
144784	29	9	157898 158622
147750	85	22	157975 158727 161926
147927	26	9	138090 146281 147952
151513	8	4	94770 129429
152065	131	31	157975 159198 160574
152866	44	13	154484 160805 162047
153124	8	4	94154 109586 146281
159195	320	71	161521 161720
161032	42	12	145681 146650 147650 160175
164260	64	14	150655 153276 153718
165831	51	13	158794 158999 159048 162067
165969	140	34	150751 152937 155146 155163 156740 161223 162210
166615	31	8	90557 96439 97037 101116 104034 112341 120184 123110 141260
166788	369	72	159897 160202 160256 160805 161113 161367 162271
170635	119	26	148146 150361 152937 154044 154858 159517 159927 161542 162271 162516
171153	20	6	92084 94770 112341 120184 131116 142226
171191	36	12	144270 155556 160024 160256
106879	20	7	124482 158655
116668	122	39	157958 161242
134182	36	11	159344 161460
136200	21	6	146348 149890 157484 158109 160501 162074
160565	480	108	160950 161367 161730 161805 162055 162256
167634	169	31	153802 154317 154485 154746 156480 156760 158044
182557	33	6	127741 129837 132569 134386 140064 142781 144561 145866 146762 148490 150316 158099
184931	208	14	143337 144115 145739 145741 146077 146762 149890 150213 152303 152306 152371 153082 153276 153348 154515 154658 156081 156480 156523 157275 157804 158109 161211 161460
185585	502	40	162221 162286 162386
187067	90	14	155778 156480 156809 160030
188303	128	8	158794 159054 161367
114396	15	5	141306 144322
140146	27	10	140885 145962 153517 156480
1893	144	51	155543 159401
1652	57	21	157877 157979 158488 160286
148482	83	20	146708 147353 147952 152086 158028
1692	93	33	158684 159580
132660	389	106	161790 162083
131	152	45	161066 161658
2128	190	69	160506 161660 162265
154890	34	10	147316 159517 162047
1814	202	64	159618 162093
108825	117	40	160024 161743
139721	159	39	159457 160389 161704
1113	909	283	161544 161555 162061 162475
125974	100	26	154077 155179 156372
135264	46	12	157246 159826
135488	15	5	57545 120443 134386 146592 155179 156372 162047
142158	59	18	160243 162394
143868	41	13	117192 118415 130271 132531 141447
164163	49	16	136741 146592 152086 154485 155179 159826
164735	49	16	146592 149347 149756 158811
176219	54	9	137064 138733 142013 144270 146592 149267 155179 156005
187613	178	9	127663 130961 133018 133854 133942 134916 135141 136381 137364 137760 138245 140472 140517 141000 144478 146090 146609 147049 147750 147755 148819 149173 149267 149626 149972 152697 154485 154658 154698 155475 156113 156254 157264 159057 159457 160243 160445 161046 161991
177787	68	6	156480 158028 160179 161841 162257 162271
1571	360	117	162047 162049 162306
170787	87	17	149267 153242 154485 156480 160256
109351	31	11	149267 157804
119182	20	7	105229 115632 129440 148058 153741
127309	16	5	154484 155239
128478	24	6	149183 161046
142148	11	5	145014 145442
142574	36	11	149267 151868 152086
143031	35	12	146592 149347 152086 158580
161622	12	6	117192 136897
164727	11	4	60644 67837 146708
165395	27	5	92856 97155 106616 108099 113373 120431 123159 132358 134392 142288 149056 149890 151009 151822 153242 158811
182679	35	5	141247 142842 143213 148759 156298 160890
183589	169	16	142367 142781 143568 144214 144567 145952 147063 147237 148067 151132 152697 153490 153721 154658 155742 156090 156652 157484 161367 161540 162293
1331	324	121	160938 161273
151781	100	25	160538 160858
101850	163	53	159760 160141 160683 160747 162047 162516
102819	254	78	161232 161544 161841 162271
105429	120	40	158638 161223 161544 161841
106503	26	9	154627 155163 158861
107117	62	19	155328 158226 162271
109846	478	137	162058 162305
110297	248	77	156480 156895 159070
144734	81	19	146708 149238 149756 152883 153086 155512 157592
152290	50	9	127046 134458 135704 145307 150146 151289 158050
156775	26	9	150655 153718 153983
163949	83	14	148146 149890 150575 158028 158983
165239	55	13	154277 156809 158983
166369	36	11	155503 158050 158226
171647	34	8	155973 158638 160256
172699	50	10	155163 160141
172881	50	10	133095 135672 137571 142341 144189 150655 152851 158109 160275 161223 161544
172889	54	11	133095 135672 139005 142341 142682 144189 149044 152851 158109 161223
174181	69	14	156548 160141
175693	29	8	145690 151111 154259
176423	350	49	160202 160326 161342 161477 162271
178613	95	16	156778 158740 162334
183437	72	7	126363 126662 133095 135666 142013 142226 148146 148846 150361 154044
183671	19	5	160256 161919
185435	89	9	121438 123249 124482 125954 126561 127741 134386 134916 142257 145866 147490 148368 148671 152883 153276 154485 154562 159048 162334
185927	227	11	155815 156062 159198 160202 160852 161091 161841 162125 162210 162264
186983	225	9	140885 141207 141453 141877 142257 142734 142833 143558 144248 144421 144470 144512 145307 145551 146042 146200 146348 146389 146435 147709 147952 148090 148122 148428 149968 150655 151009 151732 153983 154858 155503 156062 156480 157743 158028 159093 159523 159565 160141 160473 160852 162271
188625	69	8	156778 159760
190401	67	11	140885 142257 146755 152371 154125 154146 158351
1770	177	57	160210 161486 161818
1632	143	46	157901 159842 160286
1666	117	41	157846 157987 158880
1677	138	48	159618 160210 160317 160540
1782	23	7	151477 158488 159136
2007	328	110	161421 161853
2157	94	31	159140 160881 161247
